39,,
20,,
7,51.0,
97,58.0,52.0
128,,
134,,
20,126.0,20.0
34,34.0,
151,,
55,55.0,
11,,
3,132.0,3.0
24,,
11,11.0,146.0
14,14.0,14.0
85,85.0,85.0
36,,
10,,
26,40.0,
17,107.0,17.0
16,16.0,
120,120.0,
159,35.0,
117,75.0,
75,,
136,136.0,26.0
51,151.0,
131,,
78,,
59,59.0,
2,2.0,143.0
35,140.0,35.0
44,,
128,128.0,
95,95.0,95.0
142,,
143,,
51,127.0,
107,84.0,
143,,
105,82.0,
49,26.0,134.0
132,,
153,76.0,22.0
133,53.0,
142,,
21,,
115,115.0,
123,123.0,
12,12.0,
121,17.0,44.0
19,19.0,19.0
1,,
22,115.0,
154,154.0,
64,150.0,
17,17.0,
149,85.0,
149,51.0,149.0
34,34.0,
140,,
46,119.0,61.0
144,,
0,,
8,107.0,122.0
61,61.0,
82,43.0,82.0
78,78.0,
47,95.0,
9,9.0,9.0
2,157.0,
101,101.0,
39,66.0,39.0
48,,
62,,
5,138.0,5.0
87,87.0,144.0
132,78.0,51.0
80,80.0,
115,,
25,,
38,128.0,38.0
152,152.0,
97,97.0,
84,34.0,
59,,
91,91.0,
55,15.0,55.0
110,,
23,23.0,23.0
118,118.0,
54,,
99,99.0,99.0
122,122.0,153.0
6,,
114,114.0,70.0
73,73.0,
155,,
102,,
38,118.0,
101,101.0,2.0
19,19.0,
36,114.0,
47,47.0,81.0
105,,
52,52.0,57.0
21,,
151,151.0,
150,150.0,
28,,
39,,
52,52.0,
49,49.0,15.0
95,,
47,133.0,
8,8.0,52.0
12,,
69,46.0,69.0
9,9.0,128.0
148,,
58,14.0,
77,64.0,
27,,
77,,
103,,
47,,
3,27.0,
114,114.0,38.0
30,30.0,59.0
101,101.0,31.0
159,24.0,
20,,
11,11.0,11.0
137,137.0,70.0
136,120.0,136.0
147,,
109,38.0,
124,8.0,
145,145.0,
18,18.0,18.0
146,,
21,46.0,117.0
83,,
69,111.0,34.0
127,127.0,
25,25.0,
50,50.0,50.0
20,136.0,20.0
130,124.0,16.0
93,93.0,93.0
124,,
29,,
77,75.0,24.0
14,55.0,14.0
83,57.0,
82,98.0,5.0
45,85.0,45.0
36,92.0,
40,40.0,
149,,
51,74.0,51.0
48,,
18,119.0,13.0
108,,
55,55.0,
12,12.0,
13,25.0,13.0
146,146.0,
131,131.0,
59,,
14,14.0,
90,90.0,
137,78.0,
24,82.0,
98,89.0,
81,43.0,79.0
134,,
108,113.0,78.0
11,,
93,43.0,80.0
106,,
20,20.0,71.0
55,,
54,111.0,
56,56.0,44.0
73,22.0,1.0
41,41.0,
9,,
14,14.0,40.0
71,71.0,
3,,
134,,
148,126.0,29.0
3,3.0,3.0
101,,
56,56.0,
53,53.0,78.0
118,50.0,
139,127.0,
32,32.0,
86,,
150,,
146,146.0,53.0
73,122.0,73.0
115,42.0,
101,54.0,79.0
90,,
9,18.0,117.0
29,,
65,65.0,65.0
54,,
128,,
106,106.0,
87,,
153,33.0,
34,34.0,142.0
55,55.0,148.0
74,74.0,79.0
0,0.0,0.0
142,129.0,
105,41.0,52.0
148,148.0,148.0
139,151.0,
92,127.0,
48,48.0,
130,87.0,
21,,
33,33.0,33.0
64,64.0,152.0
69,69.0,
11,,
114,9.0,114.0
59,,
140,,
102,103.0,102.0
15,92.0,
60,,
14,14.0,
150,150.0,88.0
20,20.0,20.0
130,130.0,
154,153.0,77.0
114,114.0,
42,97.0,
125,82.0,
127,127.0,
63,81.0,
140,27.0,140.0
15,,
13,,
80,95.0,39.0
115,,
37,37.0,
119,,
37,37.0,
68,,
157,,
50,62.0,50.0
39,39.0,
126,72.0,
68,,
53,,
61,,
29,,
147,147.0,
