138,,
6,37.0,159.0
57,44.0,121.0
140,80.0,140.0
122,,
3,3.0,95.0
107,107.0,
136,105.0,108.0
3,3.0,103.0
106,106.0,88.0
112,112.0,24.0
27,27.0,72.0
131,,
154,152.0,5.0
46,46.0,166.0
177,,
51,,
77,,
8,8.0,8.0
7,,
174,,
9,,
170,170.0,
158,167.0,158.0
155,155.0,
124,,
49,85.0,49.0
55,,
118,,
20,144.0,
28,28.0,
86,159.0,
86,127.0,86.0
34,171.0,38.0
122,122.0,
173,173.0,173.0
37,37.0,
110,80.0,
14,,
174,8.0,
140,,
49,,
47,105.0,
132,,
6,6.0,
94,,
90,,
168,168.0,
88,,
152,116.0,152.0
78,142.0,78.0
71,,
91,,
51,51.0,81.0
24,,
154,,
10,10.0,93.0
80,80.0,80.0
40,168.0,40.0
9,,
54,54.0,54.0
25,,
99,,
97,,
7,7.0,45.0
99,39.0,
142,36.0,
138,124.0,49.0
158,,
133,,
56,,
166,166.0,
22,22.0,0.0
19,80.0,19.0
80,80.0,80.0
94,,
137,150.0,
53,,
117,,
57,161.0,
80,99.0,80.0
70,,
155,,
9,9.0,9.0
152,139.0,
121,121.0,121.0
161,,
93,34.0,93.0
126,126.0,126.0
12,,
177,126.0,
34,34.0,
4,4.0,
106,106.0,73.0
62,,
8,,
34,177.0,
171,,
46,46.0,
17,17.0,17.0
140,,
111,111.0,92.0
108,108.0,55.0
70,119.0,86.0
152,76.0,
131,131.0,
93,93.0,
11,,
112,112.0,
58,18.0,
96,,
58,132.0,
41,41.0,41.0
29,151.0,
75,19.0,
141,58.0,141.0
172,172.0,172.0
8,,
136,22.0,33.0
168,168.0,168.0
11,,
130,,
151,87.0,138.0
144,150.0,144.0
157,138.0,114.0
163,139.0,
127,,
8,25.0,
180,180.0,180.0
67,135.0,
172,,
138,138.0,
120,,
144,73.0,144.0
116,116.0,163.0
135,135.0,
155,29.0,155.0
11,25.0,
101,131.0,
110,110.0,
35,128.0,61.0
132,,
166,53.0,170.0
59,173.0,59.0
98,98.0,98.0
134,134.0,
83,83.0,83.0
138,94.0,103.0
72,12.0,129.0
68,,
174,,
68,68.0,
78,,
173,,
48,,
45,,
29,29.0,
26,26.0,
66,66.0,45.0
65,65.0,65.0
66,66.0,66.0
135,,
20,,
31,83.0,
41,41.0,175.0
157,,
31,,
96,96.0,96.0
11,50.0,11.0
86,86.0,86.0
168,52.0,38.0
1,,
108,,
18,18.0,67.0
58,,
47,,
55,55.0,1.0
112,49.0,
40,40.0,
135,95.0,
168,,
42,42.0,
105,105.0,177.0
179,179.0,179.0
91,91.0,91.0
14,136.0,14.0
4,,
63,,
112,,
36,36.0,36.0
7,,
139,55.0,139.0
74,74.0,10.0
127,,
72,96.0,
165,,
84,84.0,84.0
75,,
153,153.0,92.0
114,,
49,,
144,,
28,15.0,
110,143.0,
139,138.0,
149,149.0,
172,12.0,156.0
2,114.0,
75,11.0,
154,,
88,,
48,,
73,,
47,,
103,103.0,
117,,
1,137.0,91.0
156,133.0,
138,175.0,
42,109.0,
121,88.0,62.0
75,75.0,
3,3.0,
78,,
45,58.0,103.0
41,51.0,
176,176.0,
64,,
171,75.0,171.0
36,56.0,
81,173.0,81.0
55,55.0,69.0
126,,
30,,
156,156.0,
50,,
164,,
13,,
155,155.0,155.0
51,,
109,19.0,
94,,
115,,
142,,
152,152.0,152.0
30,35.0,
79,79.0,79.0
141,92.0,
146,,
177,177.0,135.0
38,,
45,45.0,45.0
17,,
127,2.0,40.0
