129,116.0,129.0
97,,
115,,
76,76.0,
156,142.0,
99,,
98,,
0,141.0,0.0
49,62.0,49.0
122,122.0,
91,,
10,10.0,
11,68.0,
9,,
75,124.0,75.0
72,117.0,
35,35.0,
55,114.0,9.0
72,44.0,22.0
117,,
24,136.0,
158,158.0,175.0
42,,
123,129.0,
40,40.0,
103,103.0,
147,35.0,147.0
108,108.0,
38,38.0,38.0
3,3.0,
8,133.0,8.0
70,120.0,70.0
176,,
99,,
100,100.0,100.0
126,126.0,25.0
7,145.0,116.0
33,,
93,93.0,
22,82.0,80.0
136,14.0,
68,,
19,19.0,
98,,
35,16.0,151.0
65,155.0,
5,,
158,41.0,125.0
41,93.0,
23,,
46,46.0,46.0
127,96.0,
67,67.0,
138,138.0,105.0
156,156.0,
47,,
145,,
86,86.0,
78,78.0,
98,157.0,174.0
154,154.0,154.0
32,,
116,116.0,
37,,
162,27.0,106.0
50,50.0,
146,146.0,146.0
56,56.0,
43,,
127,80.0,
36,,
91,91.0,91.0
45,,
133,133.0,73.0
1,138.0,
71,71.0,38.0
109,50.0,109.0
93,93.0,93.0
5,5.0,
145,41.0,145.0
166,163.0,16.0
70,,
32,32.0,32.0
72,,
69,63.0,
19,19.0,
145,,
109,61.0,148.0
118,118.0,
43,,
92,,
102,,
127,127.0,126.0
23,,
52,,
34,34.0,34.0
81,49.0,81.0
144,107.0,
73,,
47,47.0,
34,,
90,,
0,141.0,0.0
123,123.0,123.0
6,6.0,
144,,
27,,
86,100.0,86.0
51,24.0,
161,,
46,113.0,
34,,
7,7.0,
156,99.0,168.0
6,,
90,90.0,90.0
55,102.0,58.0
112,112.0,112.0
10,10.0,124.0
133,,
152,3.0,45.0
79,102.0,31.0
166,,
37,,
17,17.0,
138,,
80,18.0,
58,,
102,102.0,161.0
176,176.0,
88,22.0,148.0
2,2.0,2.0
26,26.0,77.0
71,101.0,
15,15.0,20.0
67,67.0,
97,97.0,
31,,
123,123.0,
39,69.0,76.0
127,127.0,74.0
123,,
95,95.0,161.0
64,,
61,1.0,
84,,
18,131.0,101.0
80,30.0,95.0
62,,
173,117.0,98.0
154,154.0,154.0
135,104.0,56.0
131,131.0,131.0
99,99.0,
131,131.0,131.0
174,174.0,174.0
140,140.0,
105,87.0,142.0
114,99.0,30.0
116,36.0,
27,27.0,81.0
11,11.0,11.0
71,,
136,128.0,
100,,
175,124.0,
50,50.0,
145,145.0,
71,,
149,,
11,,
153,153.0,
161,153.0,161.0
135,135.0,135.0
125,48.0,125.0
172,111.0,172.0
143,,
73,73.0,
67,,
137,,
119,136.0,20.0
174,,
1,,
99,90.0,99.0
91,,
39,39.0,
107,,
37,76.0,114.0
83,83.0,83.0
85,85.0,
143,143.0,143.0
3,3.0,14.0
105,105.0,
129,129.0,
161,161.0,161.0
76,173.0,148.0
1,87.0,74.0
103,,
53,146.0,
126,126.0,126.0
102,65.0,
17,17.0,3.0
0,,
3,3.0,136.0
70,92.0,70.0
143,143.0,143.0
156,,
136,139.0,52.0
128,153.0,14.0
107,157.0,
122,122.0,111.0
151,,
63,63.0,
49,,
160,160.0,8.0
81,,
112,112.0,131.0
156,,
93,,
148,106.0,
64,,
63,157.0,
161,161.0,8.0
6,25.0,
0,63.0,
109,,
8,8.0,50.0
123,123.0,
82,82.0,82.0
10,170.0,
31,31.0,
50,,
169,169.0,
54,54.0,
126,,
65,,
157,,
65,65.0,169.0
22,,
104,158.0,
70,143.0,
107,162.0,72.0
54,68.0,
117,122.0,53.0
15,73.0,
36,165.0,36.0
45,,
63,63.0,
73,,
90,,
141,,
79,,
38,172.0,123.0
52,52.0,
64,64.0,64.0
78,,
130,130.0,
138,26.0,
98,151.0,
63,173.0,126.0
