179,,
32,32.0,
11,11.0,
38,,
2,,
114,114.0,117.0
62,62.0,
131,,
3,3.0,42.0
25,,
168,,
15,164.0,189.0
41,114.0,
184,184.0,
95,95.0,
95,,
37,37.0,
121,121.0,
147,,
48,,
173,97.0,
100,,
18,4.0,12.0
119,119.0,118.0
32,80.0,
184,80.0,
98,,
66,,
71,,
185,,
107,,
197,197.0,197.0
116,53.0,177.0
169,169.0,169.0
50,50.0,
87,87.0,84.0
62,62.0,
37,,
92,,
39,83.0,198.0
161,,
190,,
91,91.0,91.0
181,,
19,19.0,19.0
91,71.0,
161,161.0,
139,,
177,,
132,23.0,132.0
127,91.0,35.0
141,77.0,141.0
83,83.0,83.0
72,72.0,173.0
131,131.0,
120,116.0,
158,158.0,158.0
134,,
177,128.0,
89,189.0,
99,,
125,125.0,
88,,
132,105.0,132.0
190,,
193,5.0,
2,151.0,
121,121.0,
123,59.0,123.0
41,,
18,18.0,
27,,
136,,
58,58.0,58.0
162,162.0,57.0
199,199.0,
59,169.0,59.0
87,87.0,87.0
71,177.0,
10,,
57,151.0,32.0
137,,
32,1.0,
23,146.0,
76,,
175,175.0,175.0
2,2.0,
108,100.0,75.0
17,187.0,
135,,
153,,
4,4.0,
149,,
157,157.0,
109,123.0,96.0
191,,
188,188.0,88.0
154,68.0,44.0
27,56.0,27.0
148,,
9,9.0,
151,121.0,
116,,
195,195.0,195.0
59,59.0,
29,29.0,
3,3.0,99.0
30,30.0,30.0
69,69.0,
117,,
176,,
142,142.0,
1,,
108,108.0,
37,199.0,37.0
142,,
159,159.0,
121,86.0,
58,,
144,66.0,
131,193.0,131.0
41,,
0,0.0,0.0
75,75.0,164.0
72,88.0,11.0
167,41.0,51.0
183,183.0,
84,93.0,
35,117.0,97.0
105,,
146,,
49,67.0,49.0
155,155.0,155.0
78,78.0,
187,187.0,187.0
187,26.0,
178,,
55,174.0,55.0
125,,
121,29.0,121.0
7,199.0,
67,,
94,,
175,175.0,175.0
191,95.0,
103,,
66,,
170,,
19,,
20,20.0,
140,77.0,140.0
27,166.0,53.0
19,132.0,
87,87.0,87.0
5,5.0,
100,67.0,102.0
164,37.0,56.0
189,,
93,,
100,100.0,
181,105.0,
103,,
58,58.0,58.0
122,122.0,104.0
155,155.0,155.0
191,,
124,,
61,61.0,
188,188.0,
35,35.0,7.0
104,,
119,,
9,,
90,170.0,
136,,
37,37.0,
173,173.0,74.0
121,,
184,190.0,184.0
159,159.0,159.0
179,179.0,
139,,
137,,
157,143.0,
112,20.0,112.0
173,173.0,
112,112.0,67.0
1,69.0,
31,87.0,
160,,
68,97.0,113.0
198,198.0,
186,183.0,186.0
46,46.0,62.0
92,92.0,153.0
91,,
40,40.0,153.0
9,,
5,11.0,
109,,
70,70.0,70.0
64,64.0,95.0
44,,
10,,
123,123.0,45.0
130,,
104,104.0,
70,54.0,70.0
188,,
107,0.0,101.0
131,,
162,,
30,,
12,146.0,
168,168.0,168.0
94,,
67,,
42,42.0,
158,38.0,
84,84.0,82.0
127,,
25,81.0,
127,127.0,
95,,
38,,
118,170.0,199.0
144,,
95,95.0,95.0
20,20.0,19.0
118,,
104,,
31,31.0,
185,19.0,186.0
137,61.0,14.0
196,,
131,,
135,135.0,
179,,
70,,
32,74.0,184.0
88,,
174,,
100,100.0,100.0
3,19.0,3.0
9,198.0,
175,175.0,
141,,
129,129.0,
152,,
43,152.0,
118,118.0,
182,182.0,113.0
62,62.0,
87,87.0,
126,126.0,
170,,
65,,
50,171.0,
65,,
25,128.0,
125,,
132,,
148,91.0,80.0
88,88.0,88.0
70,18.0,70.0
19,,
61,,
176,,
172,,
