28,28.0,
116,116.0,
128,,
57,57.0,
162,162.0,3.0
153,89.0,
160,,
81,,
18,,
64,,
153,,
69,,
108,,
18,18.0,18.0
16,16.0,
134,134.0,134.0
7,7.0,7.0
138,,
22,125.0,74.0
34,34.0,
174,137.0,122.0
152,152.0,
8,8.0,8.0
159,,
18,,
33,,
177,,
128,128.0,
2,,
74,,
23,23.0,
108,108.0,
172,,
76,76.0,
14,14.0,
37,,
133,22.0,
156,141.0,150.0
98,98.0,
6,6.0,
27,27.0,
147,80.0,93.0
36,28.0,
82,82.0,22.0
145,,
67,161.0,
114,,
101,,
144,,
27,27.0,133.0
140,,
111,122.0,111.0
108,25.0,108.0
34,34.0,98.0
52,,
54,10.0,
76,76.0,
140,140.0,
67,67.0,
124,86.0,
155,,
121,,
116,116.0,19.0
132,20.0,
9,,
60,60.0,
177,84.0,
123,123.0,123.0
103,159.0,53.0
174,13.0,
128,128.0,
82,,
114,,
18,129.0,
17,,
159,159.0,
122,62.0,
113,,
135,,
81,86.0,
91,,
56,,
136,174.0,20.0
80,,
100,100.0,64.0
42,125.0,42.0
33,17.0,67.0
88,88.0,
92,92.0,82.0
49,41.0,
3,,
132,166.0,
103,,
52,,
0,155.0,0.0
120,,
122,,
57,,
4,,
19,19.0,
123,,
84,,
115,115.0,115.0
139,,
81,0.0,
167,,
95,,
2,2.0,
70,70.0,108.0
23,23.0,23.0
126,,
70,157.0,70.0
96,170.0,96.0
159,159.0,
44,173.0,
42,,
113,113.0,113.0
76,153.0,76.0
108,81.0,
170,,
159,159.0,
12,,
98,,
34,,
101,,
98,,
89,,
75,75.0,75.0
48,138.0,104.0
23,23.0,
75,75.0,75.0
32,63.0,103.0
1,1.0,
103,103.0,103.0
155,178.0,
62,167.0,
56,,
74,,
28,28.0,
123,,
110,159.0,110.0
118,146.0,
15,147.0,
162,,
79,176.0,
64,64.0,
118,153.0,178.0
88,88.0,
145,,
95,95.0,157.0
143,86.0,159.0
23,,
25,,
26,26.0,
145,145.0,145.0
105,34.0,165.0
46,,
114,114.0,
21,25.0,21.0
76,0.0,76.0
149,22.0,
156,135.0,
138,82.0,16.0
135,,
135,,
146,23.0,146.0
68,137.0,
84,146.0,16.0
34,34.0,
150,122.0,
148,,
161,,
65,52.0,
117,72.0,
118,160.0,118.0
156,111.0,
110,,
7,144.0,20.0
108,108.0,
23,,
169,149.0,
56,179.0,
23,23.0,23.0
54,,
169,,
115,14.0,
149,44.0,
156,156.0,
167,167.0,89.0
61,27.0,
7,134.0,
143,,
30,123.0,
82,,
136,128.0,
100,59.0,
154,44.0,
146,,
89,89.0,89.0
110,121.0,110.0
21,21.0,
131,143.0,131.0
3,3.0,
104,,
98,,
22,,
124,121.0,179.0
143,122.0,
115,,
112,112.0,
147,178.0,
110,7.0,
76,76.0,76.0
89,152.0,121.0
68,,
73,85.0,174.0
6,16.0,
41,17.0,21.0
154,,
91,,
125,,
75,58.0,102.0
93,13.0,
14,14.0,
10,,
171,155.0,
86,,
32,109.0,
174,55.0,61.0
106,74.0,134.0
117,117.0,
1,51.0,
28,,
136,,
111,111.0,
166,166.0,
136,168.0,145.0
25,25.0,
100,7.0,100.0
167,,
44,44.0,44.0
51,,
98,76.0,121.0
56,,
173,132.0,173.0
167,167.0,38.0
46,,
70,,
3,3.0,3.0
13,13.0,13.0
76,,
173,,
5,,
39,122.0,
31,31.0,
12,123.0,12.0
50,18.0,
145,145.0,28.0
67,67.0,108.0
139,163.0,
98,98.0,
51,86.0,
106,,
138,47.0,125.0
132,,
83,64.0,153.0
63,173.0,63.0
15,15.0,15.0
98,177.0,113.0
179,,
177,177.0,177.0
167,,
146,,
59,172.0,108.0
129,,
140,140.0,
124,70.0,
