160,,
20,135.0,82.0
136,22.0,
170,,
17,,
16,,
104,76.0,104.0
134,134.0,108.0
112,112.0,
115,,
71,145.0,
22,,
99,,
95,,
87,165.0,
148,148.0,148.0
138,138.0,129.0
59,59.0,
0,,
167,112.0,
38,150.0,
90,29.0,90.0
82,82.0,82.0
122,,
80,74.0,80.0
142,142.0,26.0
115,115.0,
169,,
99,7.0,
52,142.0,77.0
112,112.0,
29,90.0,88.0
116,116.0,
69,69.0,
125,125.0,
136,,
95,,
28,,
168,168.0,
85,,
20,,
120,168.0,120.0
53,92.0,
70,109.0,
25,,
91,,
143,17.0,113.0
169,169.0,25.0
84,87.0,84.0
120,,
61,61.0,
121,41.0,44.0
65,,
11,,
23,23.0,23.0
110,,
113,,
129,129.0,149.0
138,,
9,,
152,132.0,
63,63.0,
73,73.0,
155,155.0,
7,7.0,
79,1.0,
167,,
87,87.0,
15,,
109,108.0,57.0
106,109.0,
59,49.0,
24,55.0,24.0
154,,
24,159.0,24.0
136,,
77,95.0,
170,170.0,
41,86.0,41.0
153,,
21,31.0,
156,151.0,
155,155.0,
84,84.0,77.0
35,,
13,,
8,,
79,66.0,129.0
114,139.0,
88,96.0,
144,141.0,51.0
158,105.0,
46,44.0,46.0
49,,
98,,
10,,
89,,
4,,
42,42.0,152.0
62,,
90,90.0,90.0
60,60.0,
94,119.0,94.0
31,31.0,49.0
156,123.0,156.0
105,105.0,
120,63.0,
92,55.0,92.0
50,,
165,165.0,165.0
60,60.0,37.0
69,69.0,69.0
4,,
101,101.0,101.0
146,146.0,33.0
24,,
137,22.0,
58,,
21,135.0,
106,,
12,,
31,,
144,144.0,
59,3.0,
78,78.0,78.0
31,157.0,27.0
162,,
170,,
151,,
122,,
169,169.0,24.0
15,,
40,121.0,40.0
70,,
126,126.0,
35,35.0,83.0
171,171.0,171.0
61,12.0,
146,87.0,146.0
0,0.0,
88,65.0,137.0
116,116.0,
102,40.0,146.0
36,36.0,
65,65.0,
17,,
42,34.0,
163,,
147,147.0,
82,82.0,82.0
137,137.0,
112,130.0,112.0
140,,
169,105.0,122.0
51,30.0,
93,147.0,134.0
42,,
165,165.0,
95,140.0,130.0
5,20.0,5.0
112,,
105,,
113,13.0,
28,28.0,28.0
9,1.0,102.0
25,25.0,
38,87.0,
53,106.0,
36,36.0,99.0
108,108.0,44.0
45,45.0,125.0
112,112.0,
47,47.0,
80,,
88,58.0,88.0
68,68.0,124.0
41,82.0,
55,55.0,
163,163.0,62.0
31,156.0,
66,111.0,66.0
128,49.0,128.0
19,100.0,
138,,
127,,
115,115.0,
70,163.0,2.0
167,56.0,
16,,
26,143.0,125.0
103,103.0,7.0
86,86.0,
88,148.0,88.0
2,132.0,
56,56.0,56.0
149,149.0,97.0
123,,
20,20.0,
101,111.0,
12,,
133,,
72,80.0,72.0
67,91.0,67.0
160,,
49,,
140,140.0,
116,116.0,10.0
23,151.0,
164,,
52,52.0,148.0
130,30.0,
94,7.0,13.0
163,,
44,44.0,
93,117.0,93.0
157,,
86,,
84,,
25,,
2,,
115,115.0,115.0
77,,
85,85.0,
58,,
76,76.0,76.0
49,49.0,49.0
44,166.0,
120,79.0,150.0
141,141.0,153.0
45,45.0,
49,146.0,49.0
3,,
161,161.0,162.0
120,4.0,
98,131.0,
61,84.0,
140,56.0,140.0
152,,
6,73.0,50.0
155,,
56,,
6,6.0,
102,11.0,3.0
33,1.0,33.0
98,,
39,39.0,135.0
131,131.0,
127,114.0,127.0
68,61.0,
105,54.0,
38,126.0,
157,157.0,157.0
141,,
58,58.0,58.0
88,69.0,
108,,
53,146.0,57.0
123,123.0,
108,108.0,
6,32.0,
