171,5.0,171.0
59,59.0,
43,,
41,118.0,
117,140.0,
34,34.0,
29,29.0,
194,194.0,97.0
176,,
38,188.0,
6,6.0,161.0
10,50.0,132.0
182,,
29,,
155,,
99,99.0,141.0
107,124.0,107.0
6,21.0,93.0
189,121.0,
192,,
184,184.0,184.0
136,,
197,,
165,,
168,168.0,69.0
87,87.0,
38,38.0,38.0
197,,
34,34.0,
131,,
61,,
90,142.0,
18,18.0,109.0
119,162.0,
133,61.0,133.0
20,64.0,20.0
96,96.0,
196,196.0,
183,43.0,
62,131.0,
132,,
191,40.0,
45,45.0,
118,56.0,
45,87.0,
78,,
184,,
185,,
91,,
112,112.0,118.0
101,22.0,101.0
19,19.0,
42,,
93,93.0,76.0
133,,
25,25.0,
20,20.0,20.0
56,56.0,56.0
126,137.0,126.0
112,112.0,112.0
187,,
193,193.0,193.0
33,15.0,
36,29.0,
61,61.0,
84,,
83,83.0,83.0
166,,
181,,
79,79.0,79.0
145,,
102,102.0,
59,5.0,1.0
0,112.0,
193,193.0,
176,190.0,
89,,
104,,
21,,
177,177.0,
60,6.0,2.0
184,184.0,184.0
82,83.0,
85,14.0,
30,30.0,
180,175.0,117.0
113,112.0,175.0
87,,
83,,
165,162.0,
179,40.0,121.0
13,,
21,,
152,116.0,
96,143.0,
76,76.0,
116,148.0,116.0
137,137.0,
2,,
44,,
39,138.0,
91,,
25,106.0,
141,141.0,
17,,
77,77.0,
122,,
96,96.0,
137,132.0,137.0
89,6.0,63.0
32,32.0,32.0
143,,
89,59.0,89.0
93,93.0,
139,139.0,71.0
149,,
36,36.0,
26,,
18,,
135,45.0,135.0
192,,
15,19.0,
187,,
147,,
196,35.0,104.0
77,77.0,
49,115.0,179.0
149,149.0,
143,43.0,
15,153.0,
23,4.0,
145,61.0,37.0
6,,
9,9.0,9.0
63,182.0,63.0
66,66.0,
132,132.0,
92,197.0,92.0
50,12.0,131.0
195,,
66,,
97,51.0,198.0
35,4.0,164.0
59,,
73,,
181,,
38,38.0,38.0
79,,
117,,
81,81.0,
94,180.0,153.0
34,,
120,120.0,
13,,
74,,
94,,
183,183.0,26.0
150,43.0,150.0
21,,
70,154.0,
11,11.0,11.0
139,139.0,44.0
21,146.0,21.0
173,173.0,
45,,
54,10.0,33.0
151,151.0,62.0
139,69.0,
112,112.0,17.0
79,79.0,
44,159.0,44.0
78,78.0,
52,172.0,
128,,
45,183.0,47.0
163,171.0,163.0
194,,
180,181.0,
141,141.0,
68,113.0,
0,134.0,
188,,
149,149.0,
152,,
41,,
70,70.0,
111,111.0,
8,,
196,,
67,,
104,104.0,
27,166.0,27.0
109,,
2,,
167,167.0,28.0
29,29.0,122.0
78,78.0,35.0
43,151.0,
197,,
21,,
176,,
68,111.0,68.0
150,150.0,
155,155.0,155.0
114,98.0,5.0
64,93.0,
143,,
69,69.0,69.0
119,,
182,144.0,182.0
44,,
19,19.0,19.0
108,,
130,,
186,186.0,186.0
45,,
136,136.0,136.0
35,,
76,76.0,175.0
137,2.0,
62,62.0,
183,43.0,
85,,
23,23.0,39.0
43,,
126,126.0,126.0
147,147.0,
127,127.0,58.0
172,,
17,,
171,,
163,,
85,,
107,186.0,
0,,
174,,
111,188.0,166.0
26,26.0,26.0
95,110.0,
186,,
89,,
79,,
83,,
147,147.0,147.0
9,69.0,
84,,
92,24.0,
21,21.0,
69,47.0,78.0
35,12.0,
