138,,
37,139.0,37.0
47,,
143,169.0,
106,,
122,178.0,122.0
30,30.0,
56,136.0,
116,28.0,52.0
109,109.0,
146,,
52,52.0,
106,51.0,
21,39.0,
41,,
40,40.0,15.0
16,,
131,154.0,131.0
176,103.0,
117,117.0,
66,,
72,72.0,72.0
103,109.0,164.0
42,,
125,,
162,,
52,,
44,44.0,
173,,
149,,
79,,
102,102.0,
146,146.0,
93,121.0,93.0
158,158.0,
81,,
30,40.0,
68,68.0,154.0
179,123.0,
103,103.0,103.0
148,158.0,148.0
33,62.0,
92,152.0,92.0
123,123.0,136.0
3,,
25,71.0,59.0
164,52.0,
161,161.0,119.0
146,83.0,
112,110.0,112.0
159,159.0,
138,15.0,
114,60.0,104.0
109,,
37,37.0,
43,43.0,43.0
179,,
77,,
10,,
23,23.0,
99,99.0,99.0
87,,
45,,
116,55.0,43.0
73,,
8,20.0,67.0
42,42.0,
89,,
172,20.0,172.0
178,178.0,116.0
50,50.0,124.0
46,8.0,
97,150.0,
42,42.0,
120,120.0,151.0
109,109.0,
55,55.0,
112,124.0,
10,10.0,
133,144.0,19.0
99,51.0,106.0
4,118.0,15.0
165,,
74,103.0,74.0
72,,
0,0.0,
29,29.0,
65,74.0,65.0
156,,
31,75.0,
135,38.0,
58,58.0,
162,162.0,
5,6.0,25.0
93,,
114,114.0,
43,43.0,
94,94.0,
135,135.0,
62,3.0,
29,,
137,,
23,,
40,,
89,89.0,
166,,
139,,
125,142.0,125.0
60,60.0,60.0
27,27.0,
128,128.0,
55,,
2,101.0,
164,80.0,135.0
61,153.0,100.0
60,,
82,82.0,
121,,
98,98.0,
66,,
64,56.0,
30,30.0,
34,34.0,
102,102.0,
144,29.0,107.0
15,57.0,
17,89.0,17.0
80,88.0,115.0
156,,
13,13.0,
148,148.0,148.0
107,90.0,69.0
95,95.0,
31,,
11,159.0,
97,,
18,18.0,38.0
25,104.0,
85,119.0,
134,,
105,105.0,
118,,
62,,
15,15.0,164.0
116,168.0,116.0
129,3.0,
156,156.0,
146,57.0,165.0
117,117.0,
169,169.0,
40,8.0,54.0
83,85.0,
128,128.0,
24,139.0,78.0
62,62.0,145.0
24,24.0,
86,,
56,56.0,
115,9.0,115.0
118,,
35,35.0,
45,95.0,
64,166.0,
160,160.0,104.0
23,,
87,2.0,87.0
160,,
105,105.0,
21,178.0,
114,,
104,104.0,
15,36.0,15.0
3,84.0,169.0
56,56.0,56.0
116,150.0,
99,,
31,55.0,
35,69.0,35.0
155,,
5,178.0,
65,65.0,
71,,
18,76.0,18.0
75,6.0,
157,60.0,
120,,
34,34.0,
177,121.0,
48,160.0,
47,170.0,
128,128.0,128.0
20,25.0,17.0
163,,
58,58.0,
84,,
87,87.0,80.0
97,97.0,
128,25.0,
84,76.0,
72,43.0,
158,47.0,109.0
161,23.0,161.0
138,,
146,69.0,146.0
93,,
155,98.0,
87,,
40,40.0,29.0
100,,
75,,
125,111.0,138.0
21,6.0,21.0
176,62.0,176.0
107,107.0,93.0
145,145.0,100.0
52,52.0,52.0
39,39.0,39.0
93,93.0,45.0
141,,
132,,
132,,
14,,
39,39.0,23.0
91,163.0,91.0
139,139.0,172.0
121,121.0,121.0
24,11.0,
55,55.0,
91,136.0,
126,,
101,,
58,167.0,
139,9.0,
73,94.0,
165,165.0,131.0
54,54.0,
139,122.0,
91,,
151,53.0,
90,,
131,131.0,
98,98.0,
150,138.0,
132,,
74,107.0,120.0
103,50.0,99.0
82,82.0,
166,133.0,119.0
95,,
138,51.0,
177,177.0,
50,50.0,
155,,
165,,
128,27.0,138.0
137,137.0,
19,19.0,
134,134.0,
132,80.0,132.0
77,87.0,135.0
95,15.0,
100,28.0,161.0
76,76.0,76.0
135,135.0,
118,118.0,
62,,
88,,
25,,
143,,
133,,
66,66.0,
167,,
132,133.0,119.0
137,50.0,137.0
86,150.0,
17,7.0,
3,,
103,,
153,153.0,153.0
167,88.0,31.0
55,,
128,,
98,138.0,
58,,
22,141.0,22.0
89,70.0,99.0
71,71.0,
178,146.0,
177,34.0,173.0
20,20.0,20.0
157,13.0,64.0
172,,
110,,
22,22.0,
99,134.0,150.0
107,107.0,
160,160.0,
89,,
