31,,
4,4.0,170.0
102,,
112,92.0,
83,,
112,98.0,139.0
86,86.0,
94,44.0,94.0
114,,
4,4.0,4.0
99,,
129,129.0,46.0
107,111.0,68.0
64,,
172,172.0,
68,56.0,68.0
50,176.0,
56,56.0,56.0
84,84.0,
24,14.0,
177,177.0,
94,117.0,94.0
77,159.0,26.0
82,167.0,
48,48.0,
26,,
40,,
124,,
163,19.0,61.0
52,141.0,77.0
26,,
117,134.0,117.0
31,,
34,,
15,,
159,159.0,
95,,
12,12.0,12.0
70,76.0,70.0
179,,
142,,
150,,
144,,
142,,
60,,
21,116.0,90.0
28,,
175,175.0,19.0
58,58.0,
43,,
21,,
24,64.0,
63,,
71,159.0,
49,49.0,49.0
109,,
63,,
130,,
54,122.0,134.0
30,30.0,
133,133.0,133.0
20,,
101,,
155,54.0,
36,,
61,,
18,,
94,,
183,,
40,,
147,107.0,
73,73.0,
177,6.0,177.0
129,,
73,,
4,89.0,
97,57.0,
136,81.0,
6,6.0,
17,126.0,17.0
160,163.0,
109,109.0,
150,34.0,
97,43.0,111.0
103,103.0,103.0
115,,
78,105.0,78.0
54,54.0,54.0
113,113.0,113.0
38,51.0,
124,,
133,,
118,,
95,95.0,95.0
113,83.0,
69,86.0,69.0
94,2.0,
2,,
49,,
46,180.0,
151,151.0,102.0
92,,
165,132.0,130.0
24,24.0,102.0
165,,
0,127.0,0.0
151,151.0,
32,103.0,32.0
116,97.0,79.0
53,107.0,25.0
76,76.0,69.0
58,,
50,,
162,,
44,91.0,
153,57.0,67.0
101,,
52,131.0,
183,,
30,50.0,30.0
50,,
66,,
109,,
137,,
86,,
11,,
1,,
71,,
63,14.0,6.0
48,48.0,
85,,
116,116.0,181.0
133,58.0,
70,181.0,70.0
145,145.0,
98,98.0,
97,,
169,169.0,
148,148.0,
46,46.0,46.0
179,100.0,88.0
83,83.0,
57,,
71,131.0,
42,42.0,
54,2.0,
5,5.0,5.0
156,117.0,156.0
146,146.0,
55,73.0,100.0
123,123.0,123.0
142,,
30,136.0,159.0
134,,
45,84.0,
138,,
104,104.0,104.0
48,48.0,48.0
70,70.0,70.0
4,36.0,4.0
69,146.0,1.0
28,,
22,69.0,
39,100.0,39.0
142,142.0,142.0
125,18.0,82.0
74,,
134,182.0,134.0
30,30.0,
30,30.0,30.0
7,117.0,150.0
80,24.0,80.0
92,,
24,24.0,24.0
46,46.0,46.0
86,86.0,
1,,
59,110.0,
1,88.0,175.0
115,,
4,4.0,
101,,
21,,
62,,
122,,
131,131.0,128.0
73,73.0,
92,92.0,
21,6.0,56.0
19,19.0,163.0
93,,
117,143.0,
165,55.0,
178,107.0,147.0
18,18.0,
35,,
49,49.0,
68,68.0,8.0
170,170.0,
113,113.0,113.0
18,,
175,39.0,
29,29.0,29.0
167,46.0,121.0
46,46.0,
112,129.0,
121,121.0,
47,47.0,
97,97.0,
120,120.0,120.0
144,23.0,64.0
163,163.0,
75,75.0,75.0
139,26.0,
99,99.0,
179,179.0,9.0
139,71.0,
144,91.0,
159,159.0,
65,65.0,
167,148.0,167.0
56,,
145,141.0,29.0
167,,
163,163.0,
25,,
84,,
27,,
69,,
60,,
35,35.0,176.0
83,83.0,57.0
85,85.0,85.0
119,119.0,119.0
161,,
144,144.0,144.0
115,1.0,
50,,
82,82.0,
71,51.0,35.0
125,12.0,125.0
161,,
32,114.0,146.0
182,,
75,143.0,
13,13.0,
103,,
78,,
31,62.0,
163,163.0,134.0
