67,,
178,85.0,80.0
160,,
168,,
104,104.0,
55,181.0,
57,104.0,
24,24.0,175.0
66,,
122,,
112,112.0,112.0
108,108.0,28.0
48,48.0,
120,120.0,
106,,
115,115.0,181.0
83,28.0,83.0
173,173.0,
56,19.0,
42,77.0,
179,117.0,
29,,
97,,
77,,
29,29.0,
59,59.0,
3,15.0,
53,,
116,31.0,
30,30.0,
44,79.0,35.0
104,,
148,148.0,173.0
100,100.0,
91,91.0,95.0
184,184.0,29.0
75,75.0,
153,153.0,
100,16.0,
86,86.0,86.0
177,80.0,177.0
181,164.0,180.0
123,,
57,57.0,175.0
18,,
173,92.0,112.0
158,79.0,47.0
34,,
144,,
81,,
80,61.0,133.0
112,,
152,152.0,
144,,
146,146.0,
161,,
120,159.0,22.0
113,34.0,
155,155.0,
105,105.0,105.0
154,74.0,
31,31.0,161.0
52,139.0,
46,48.0,71.0
182,39.0,157.0
146,,
153,,
110,141.0,84.0
181,,
167,,
16,,
20,62.0,138.0
128,128.0,
155,155.0,
116,69.0,116.0
109,173.0,
2,2.0,126.0
48,48.0,
161,,
3,,
169,169.0,17.0
136,16.0,136.0
167,167.0,
132,,
124,,
116,77.0,67.0
66,66.0,
127,127.0,
66,,
27,27.0,181.0
100,3.0,37.0
53,,
30,156.0,
141,141.0,140.0
114,114.0,54.0
72,62.0,53.0
129,,
95,105.0,95.0
122,33.0,
125,,
39,,
13,,
157,141.0,
116,116.0,
118,60.0,80.0
91,80.0,62.0
52,127.0,42.0
137,,
71,56.0,17.0
157,,
147,58.0,
84,84.0,
117,,
92,,
58,178.0,74.0
58,121.0,17.0
162,162.0,179.0
127,181.0,
130,,
181,,
96,168.0,129.0
135,99.0,
85,85.0,
70,48.0,
118,144.0,118.0
92,92.0,
70,70.0,70.0
131,43.0,81.0
34,34.0,
48,,
42,,
15,0.0,
88,88.0,124.0
12,,
49,13.0,
90,85.0,90.0
141,141.0,141.0
172,172.0,184.0
85,155.0,
69,69.0,
85,85.0,72.0
173,,
160,160.0,
161,161.0,
83,83.0,
67,179.0,67.0
100,18.0,
21,21.0,
117,70.0,117.0
29,48.0,
78,,
174,174.0,
134,6.0,134.0
60,60.0,65.0
137,85.0,
8,,
13,97.0,13.0
144,144.0,144.0
162,89.0,
134,66.0,134.0
121,143.0,
155,,
136,147.0,
21,,
52,,
56,56.0,56.0
149,149.0,
113,130.0,113.0
9,,
61,,
128,,
99,79.0,183.0
24,24.0,4.0
24,24.0,
38,169.0,
67,,
141,141.0,89.0
72,67.0,
31,31.0,
24,24.0,24.0
46,183.0,
145,145.0,
101,161.0,
84,,
124,98.0,
134,,
76,31.0,76.0
152,151.0,93.0
153,,
50,50.0,50.0
158,,
149,37.0,149.0
30,30.0,
155,155.0,155.0
18,18.0,
173,173.0,
76,126.0,
119,121.0,
54,,
179,179.0,
147,147.0,
16,16.0,38.0
161,161.0,161.0
25,25.0,25.0
37,37.0,
136,,
136,112.0,136.0
12,,
103,,
156,117.0,
41,,
32,,
74,,
4,,
4,38.0,
30,,
32,,
8,158.0,150.0
123,,
27,,
75,80.0,75.0
152,69.0,
176,120.0,171.0
51,51.0,
156,,
74,74.0,74.0
61,132.0,61.0
152,152.0,
180,153.0,180.0
100,100.0,47.0
138,82.0,
81,158.0,
57,,
176,176.0,176.0
168,168.0,116.0
180,95.0,12.0
11,12.0,11.0
141,141.0,141.0
57,57.0,57.0
7,,
104,104.0,
178,,
105,,
73,73.0,
17,61.0,
80,,
62,166.0,62.0
98,45.0,
94,64.0,94.0
63,63.0,
160,160.0,
90,90.0,90.0
164,164.0,168.0
126,,
155,96.0,
37,,
169,,
86,,
15,31.0,15.0
61,,
10,10.0,
163,163.0,120.0
27,27.0,144.0
8,8.0,8.0
35,,
70,19.0,181.0
66,,
156,,
127,127.0,
49,147.0,49.0
33,,
54,54.0,43.0
120,54.0,167.0
172,172.0,
82,,
77,,
87,87.0,87.0
120,,
108,85.0,108.0
183,115.0,
1,83.0,
125,125.0,16.0
95,,
79,79.0,
96,,
87,2.0,
116,,
45,45.0,130.0
52,131.0,151.0
85,,
168,118.0,
88,161.0,
