82,82.0,
129,129.0,
36,,
96,,
113,113.0,94.0
110,,
44,,
10,1.0,55.0
3,3.0,122.0
69,69.0,69.0
182,116.0,70.0
79,,
149,149.0,
36,,
25,,
142,153.0,11.0
51,51.0,50.0
143,,
60,,
3,74.0,117.0
19,165.0,19.0
84,74.0,47.0
46,,
101,101.0,101.0
11,,
12,,
108,108.0,
179,,
12,12.0,9.0
66,66.0,66.0
25,,
70,184.0,
92,,
141,,
168,168.0,128.0
155,102.0,155.0
44,44.0,
37,,
189,127.0,
79,79.0,76.0
101,144.0,
9,114.0,
19,,
168,177.0,
186,186.0,186.0
133,95.0,74.0
129,,
86,,
143,143.0,
61,,
47,,
189,189.0,16.0
178,178.0,
83,83.0,83.0
119,,
33,68.0,21.0
132,169.0,132.0
132,132.0,115.0
179,179.0,
118,140.0,118.0
91,,
85,,
146,160.0,146.0
22,,
84,55.0,84.0
183,25.0,
52,179.0,52.0
65,,
152,,
16,,
147,,
66,,
49,49.0,132.0
53,53.0,
97,,
76,137.0,76.0
37,,
16,119.0,
173,,
2,0.0,2.0
159,159.0,147.0
43,,
110,93.0,
143,51.0,
54,54.0,24.0
12,36.0,130.0
112,30.0,112.0
164,,
48,53.0,68.0
85,85.0,85.0
82,82.0,
63,63.0,
189,55.0,189.0
21,82.0,121.0
182,182.0,29.0
103,82.0,66.0
7,147.0,7.0
163,,
178,185.0,
109,109.0,100.0
46,46.0,46.0
22,,
136,136.0,83.0
12,12.0,12.0
138,,
160,160.0,
7,7.0,93.0
159,159.0,
78,42.0,105.0
90,,
36,,
42,,
43,13.0,178.0
8,8.0,8.0
109,62.0,
168,57.0,
37,37.0,20.0
177,,
169,104.0,67.0
11,54.0,177.0
0,5.0,98.0
136,136.0,
189,189.0,
27,,
111,145.0,
41,,
94,10.0,
114,,
18,62.0,126.0
169,,
176,,
102,,
97,,
31,65.0,
189,57.0,189.0
45,,
50,50.0,
24,117.0,24.0
107,26.0,144.0
161,59.0,161.0
89,,
180,180.0,
97,129.0,97.0
46,46.0,
127,,
134,,
146,176.0,187.0
35,,
38,,
35,35.0,166.0
64,34.0,117.0
100,,
80,80.0,
64,38.0,150.0
79,79.0,
52,22.0,
182,,
142,130.0,142.0
165,165.0,165.0
3,44.0,
92,10.0,
65,,
187,48.0,
156,84.0,
39,,
113,,
23,150.0,
4,,
128,128.0,
161,161.0,
26,,
80,80.0,
63,117.0,
136,136.0,136.0
40,37.0,
76,76.0,76.0
125,125.0,
95,,
95,,
20,164.0,95.0
133,133.0,
151,,
6,,
115,115.0,
182,,
157,,
172,172.0,172.0
55,,
179,179.0,
186,,
2,14.0,
2,,
16,16.0,
132,,
149,19.0,
109,,
132,132.0,55.0
158,,
75,163.0,
148,41.0,49.0
42,121.0,
164,164.0,
48,48.0,
121,,
153,121.0,137.0
63,,
162,,
158,,
33,,
175,,
107,176.0,
90,90.0,
10,10.0,
41,41.0,41.0
8,8.0,8.0
89,89.0,
123,123.0,
24,,
155,,
165,13.0,
176,,
137,,
149,7.0,183.0
16,151.0,
108,26.0,108.0
24,,
90,165.0,90.0
153,153.0,50.0
31,30.0,
118,118.0,118.0
4,,
169,,
73,104.0,73.0
146,17.0,
185,,
28,28.0,
110,,
175,170.0,
31,40.0,31.0
162,162.0,
165,,
103,115.0,103.0
122,,
121,,
161,161.0,161.0
90,90.0,89.0
117,95.0,
44,,
189,189.0,189.0
136,,
11,,
150,49.0,150.0
80,174.0,
92,92.0,92.0
71,149.0,
35,164.0,35.0
147,125.0,
149,,
5,,
58,58.0,
85,,
183,184.0,126.0
150,150.0,
45,,
161,135.0,
152,152.0,
