101,121.0,
27,3.0,
29,,
103,103.0,
65,65.0,
91,39.0,135.0
85,46.0,38.0
32,32.0,32.0
119,119.0,89.0
151,134.0,
159,159.0,
106,,
101,101.0,101.0
56,56.0,33.0
49,49.0,60.0
146,,
61,159.0,
74,,
122,122.0,101.0
17,,
79,145.0,
24,69.0,71.0
52,,
109,,
39,91.0,
139,,
159,159.0,159.0
122,122.0,
130,130.0,94.0
112,158.0,66.0
20,20.0,
88,,
157,,
23,,
156,116.0,
98,28.0,30.0
105,,
47,90.0,126.0
76,39.0,
52,52.0,3.0
119,,
46,46.0,26.0
17,17.0,17.0
92,92.0,70.0
33,92.0,
118,118.0,
76,,
16,,
62,,
88,,
156,,
89,34.0,
84,84.0,84.0
61,,
32,,
115,115.0,
62,62.0,
125,125.0,125.0
76,146.0,41.0
41,41.0,
60,82.0,
154,76.0,154.0
121,121.0,121.0
1,135.0,
11,,
50,50.0,
25,,
83,24.0,
65,,
131,144.0,
66,22.0,11.0
55,55.0,55.0
35,35.0,
131,,
139,139.0,106.0
144,,
77,77.0,
151,,
34,,
90,90.0,24.0
66,34.0,16.0
53,158.0,
119,119.0,143.0
129,,
68,60.0,
61,81.0,
61,61.0,61.0
159,61.0,119.0
18,,
53,53.0,
142,142.0,
51,26.0,14.0
62,28.0,62.0
49,49.0,23.0
54,54.0,54.0
10,69.0,10.0
148,,
51,,
47,93.0,
105,69.0,
17,,
99,99.0,
117,74.0,106.0
74,42.0,74.0
91,91.0,91.0
141,,
46,,
84,35.0,
118,103.0,118.0
13,13.0,13.0
151,,
32,,
25,131.0,90.0
154,,
66,,
133,,
71,71.0,
72,82.0,
95,158.0,95.0
45,56.0,155.0
63,152.0,
76,,
2,2.0,
152,,
155,155.0,98.0
132,,
55,55.0,55.0
153,153.0,
76,73.0,95.0
124,124.0,
49,49.0,
82,82.0,82.0
110,110.0,
160,98.0,160.0
158,,
125,136.0,62.0
97,83.0,
122,95.0,
105,,
152,152.0,157.0
116,116.0,116.0
76,4.0,
123,123.0,
135,135.0,
91,,
152,,
0,0.0,
120,20.0,120.0
90,90.0,
134,,
33,33.0,33.0
131,,
28,28.0,28.0
103,36.0,103.0
40,28.0,
15,15.0,15.0
15,102.0,15.0
117,105.0,
103,52.0,103.0
136,43.0,136.0
129,129.0,
34,,
64,,
66,28.0,
35,35.0,
130,,
29,147.0,29.0
56,56.0,154.0
13,,
5,5.0,5.0
104,,
47,144.0,
149,3.0,149.0
148,42.0,
135,135.0,135.0
151,,
73,155.0,73.0
108,108.0,9.0
10,10.0,53.0
143,121.0,
117,105.0,107.0
123,,
37,37.0,37.0
100,40.0,
98,,
106,43.0,
44,99.0,20.0
56,,
54,,
11,,
14,14.0,14.0
125,125.0,125.0
115,115.0,
57,57.0,57.0
90,,
102,60.0,
118,118.0,
24,24.0,
158,158.0,
132,132.0,29.0
100,103.0,100.0
3,118.0,83.0
72,13.0,38.0
66,134.0,
152,,
103,103.0,103.0
13,13.0,13.0
79,87.0,121.0
65,,
24,128.0,24.0
130,,
119,39.0,81.0
32,118.0,
33,33.0,
93,136.0,93.0
122,155.0,54.0
83,,
112,112.0,
128,,
80,140.0,80.0
0,58.0,
47,47.0,47.0
75,,
48,128.0,
97,97.0,97.0
149,,
51,123.0,51.0
89,93.0,
12,51.0,155.0
70,,
17,17.0,
49,49.0,49.0
120,36.0,
58,58.0,
6,,
92,68.0,
21,21.0,21.0
117,21.0,117.0
42,,
6,,
10,96.0,10.0
130,130.0,
87,87.0,
87,,
127,,
65,65.0,
91,91.0,38.0
66,70.0,66.0
150,,
18,97.0,18.0
109,105.0,126.0
120,,
105,105.0,
154,154.0,92.0
108,,
3,109.0,
60,,
68,,
70,70.0,
94,60.0,94.0
61,143.0,61.0
47,47.0,47.0
150,,
87,,
114,5.0,77.0
93,131.0,
21,150.0,121.0
74,,
26,,
10,64.0,131.0
37,,
99,68.0,99.0
94,94.0,94.0
