80,,
164,,
10,,
94,70.0,86.0
145,145.0,145.0
11,,
114,,
83,91.0,
0,,
31,31.0,31.0
61,,
67,67.0,67.0
130,,
163,,
58,,
69,,
141,,
125,127.0,161.0
53,53.0,14.0
104,9.0,54.0
6,,
129,108.0,135.0
102,,
154,20.0,139.0
62,62.0,180.0
70,70.0,70.0
95,15.0,
36,68.0,
85,85.0,
68,68.0,
100,100.0,178.0
146,146.0,
116,19.0,116.0
100,151.0,100.0
47,,
105,31.0,
24,24.0,24.0
135,160.0,135.0
135,135.0,84.0
106,106.0,
36,,
10,,
157,162.0,151.0
101,,
109,,
75,101.0,158.0
151,,
58,58.0,
129,129.0,
122,,
95,46.0,75.0
161,35.0,88.0
110,,
147,178.0,
22,22.0,
172,91.0,172.0
62,60.0,100.0
15,15.0,
113,151.0,
115,115.0,
33,97.0,
49,,
44,44.0,73.0
138,138.0,
23,163.0,12.0
62,,
57,57.0,
134,,
175,175.0,
82,82.0,
169,169.0,97.0
167,167.0,
167,167.0,
72,,
162,,
167,167.0,167.0
67,108.0,67.0
45,81.0,
80,80.0,
60,,
108,175.0,
139,,
34,,
136,47.0,69.0
42,61.0,
64,,
45,45.0,
178,150.0,61.0
44,,
88,,
179,32.0,114.0
37,21.0,
33,33.0,
81,81.0,
137,137.0,113.0
136,136.0,
11,87.0,61.0
1,77.0,
122,122.0,
40,,
33,33.0,77.0
68,125.0,
97,,
50,50.0,
108,108.0,
75,75.0,75.0
149,,
167,,
120,68.0,
59,59.0,
120,81.0,
22,164.0,22.0
14,,
145,,
98,98.0,92.0
125,125.0,
104,104.0,92.0
172,172.0,50.0
42,180.0,
158,,
169,130.0,169.0
117,,
164,,
11,105.0,38.0
59,,
137,,
79,79.0,79.0
135,,
171,,
0,,
74,156.0,74.0
36,36.0,
176,5.0,170.0
46,46.0,6.0
56,56.0,56.0
178,,
94,94.0,
171,171.0,
20,12.0,105.0
38,,
162,56.0,162.0
75,10.0,22.0
74,74.0,
70,45.0,
29,,
82,143.0,54.0
105,42.0,105.0
162,162.0,
87,106.0,
99,,
46,,
71,39.0,71.0
108,95.0,108.0
78,158.0,
63,,
170,,
9,175.0,
146,146.0,146.0
4,122.0,4.0
139,124.0,26.0
62,,
107,,
106,,
152,,
1,48.0,58.0
82,,
137,,
55,55.0,14.0
175,,
89,89.0,
7,,
62,62.0,179.0
61,61.0,
123,125.0,174.0
9,,
107,,
49,21.0,49.0
118,,
3,,
133,,
135,29.0,135.0
174,,
64,64.0,
103,116.0,
132,,
54,,
129,129.0,
87,22.0,136.0
105,,
170,,
69,69.0,
58,,
11,41.0,
143,106.0,79.0
96,96.0,96.0
138,,
111,,
127,127.0,45.0
58,,
91,15.0,60.0
110,110.0,
181,,
109,109.0,
91,162.0,
175,,
36,36.0,
61,61.0,61.0
62,14.0,
68,68.0,87.0
0,78.0,79.0
147,,
101,86.0,
91,,
87,87.0,
8,8.0,9.0
108,108.0,
158,27.0,14.0
43,,
84,84.0,
4,4.0,4.0
147,147.0,180.0
129,,
163,163.0,110.0
29,29.0,
84,,
73,,
175,137.0,
66,66.0,
170,53.0,
42,,
10,10.0,103.0
59,,
119,120.0,53.0
153,,
70,70.0,70.0
174,97.0,174.0
127,22.0,127.0
92,,
131,152.0,89.0
157,,
3,,
105,,
83,,
122,122.0,122.0
69,18.0,
62,22.0,62.0
10,10.0,
89,89.0,89.0
101,109.0,
57,79.0,24.0
153,153.0,7.0
